sku,month,sales_qty_raw,sales_status,stock_qty_raw,stock_status,unit,is_complete_month,target_qty,stock_qty_model,lag_1,lag_2,lag_3,lag_6,lag_12,opening_stock_lag_1,history_calendar_months,history_observed_months,mean_3,observations_3,mean_6,observations_6,std_6,missing_share_6,zero_share_6,month_number,days_in_month,history_sufficient
250200041_,2025-05-01,5.0,observed,10.0,observed,шт,True,5.0,10.0,,1.0,,8.0,1.0,10.0,16,11,1.0,1.0,4.5,2.0,4.949747468305833,0.6666666666666667,0.0,5,31,True
250200041_,2025-06-01,1.0,observed,5.0,observed,шт,True,1.0,5.0,5.0,,1.0,,1.0,10.0,17,12,3.0,2.0,3.0,2.0,2.8284271247461907,0.6666666666666667,0.0,6,30,True
250200041_,2025-07-01,,blank,4.0,observed,шт,True,,4.0,1.0,5.0,,,1.0,5.0,18,13,3.0,2.0,2.3333333333333335,3.0,2.3094010767585034,0.5,0.0,7,31,True
250200041_,2025-08-01,1.0,observed,7.0,observed,шт,True,1.0,7.0,,1.0,5.0,,2.0,4.0,19,13,3.0,2.0,2.3333333333333335,3.0,2.3094010767585034,0.5,0.0,8,31,True
250200041_,2025-09-01,1.0,observed,6.0,observed,шт,True,1.0,6.0,1.0,,1.0,1.0,2.0,7.0,20,14,1.0,2.0,2.0,4.0,2.0000000000000004,0.33333333333333337,0.0,9,30,True
250200041_,2025-10-01,1.0,observed,5.0,observed,шт,True,1.0,5.0,1.0,1.0,,,,6.0,21,15,1.0,2.0,2.0,4.0,2.0000000000000004,0.33333333333333337,0.0,10,31,True
250200041_,2025-11-01,4.0,observed,5.0,observed,шт,True,4.0,5.0,1.0,1.0,1.0,5.0,8.0,5.0,22,16,1.0,3.0,1.8,5.0,1.7888543819998322,0.16666666666666663,0.0,11,30,True
250200041_,2025-12-01,,blank,1.0,observed,шт,True,,1.0,4.0,1.0,1.0,1.0,,5.0,23,17,2.0,3.0,1.6,5.0,1.3416407864998743,0.16666666666666663,0.0,12,31,True
250200041_,2026-01-01,,blank,1.0,observed,шт,True,,1.0,,4.0,1.0,,,1.0,24,17,2.5,2.0,1.75,4.0,1.5000000000000004,0.33333333333333337,0.0,1,31,True
250200041_,2026-02-01,,blank,4.0,observed,шт,True,,4.0,,,4.0,1.0,,1.0,25,17,4.0,1.0,1.75,4.0,1.5000000000000004,0.33333333333333337,0.0,2,28,True
250200041_,2026-03-01,,blank,4.0,observed,шт,True,,4.0,,,,1.0,1.0,4.0,26,17,,0.0,2.0,3.0,1.7320508075688779,0.5,0.0,3,31,True
250200041_,2026-04-01,1.0,observed,4.0,observed,шт,True,1.0,4.0,,,,1.0,,4.0,27,17,,0.0,2.5,2.0,2.1213203435596437,0.6666666666666667,0.0,4,30,True
250200041_,2026-05-01,,blank,3.0,observed,шт,True,,3.0,1.0,,,4.0,5.0,4.0,28,18,1.0,1.0,2.5,2.0,2.1213203435596437,0.6666666666666667,0.0,5,31,True
250200041_,2026-06-01,2.0,observed,3.0,observed,шт,True,2.0,3.0,,1.0,,,1.0,3.0,29,18,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,6,30,True
250200041_,2026-07-01,1.0,observed,2.0,observed,шт,True,1.0,2.0,2.0,,1.0,,,3.0,30,19,1.5,2.0,1.5,2.0,0.7071067811865507,0.6666666666666667,0.0,7,31,True
250200041_,2026-08-01,,blank,2.0,observed,шт,True,,2.0,1.0,2.0,,,1.0,2.0,31,20,1.5,2.0,1.3333333333333333,3.0,0.5773502691896276,0.5,0.0,8,31,True
250200041_,2026-09-01,,blank,8.0,observed,шт,False,,,,1.0,2.0,,1.0,2.0,32,20,1.5,2.0,1.3333333333333333,3.0,0.5773502691896276,0.5,0.0,9,30,True
250200042_,2024-01-01,2.0,observed,9.0,observed,шт,True,2.0,9.0,,,,,,,0,0,,0.0,,0.0,,,,1,31,False
250200042_,2024-02-01,2.0,observed,6.0,observed,шт,True,2.0,6.0,2.0,,,,,9.0,1,1,2.0,1.0,2.0,1.0,,0.0,0.0,2,29,False
250200042_,2024-03-01,5.0,observed,6.0,observed,шт,True,5.0,6.0,2.0,2.0,,,,6.0,2,2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3,31,False
250200042_,2024-04-01,1.0,observed,11.0,observed,шт,True,1.0,11.0,5.0,2.0,2.0,,,6.0,3,3,3.0,3.0,3.0,3.0,1.7320508075688772,0.0,0.0,4,30,True
250200042_,2024-05-01,6.0,observed,10.0,observed,шт,True,6.0,10.0,1.0,5.0,2.0,,,11.0,4,4,2.6666666666666665,3.0,2.5,4.0,1.7320508075688772,0.0,0.0,5,31,True
250200042_,2024-06-01,4.0,observed,4.0,observed,шт,True,4.0,4.0,6.0,1.0,5.0,,,10.0,5,5,4.0,3.0,3.2,5.0,2.16794833886788,0.0,0.0,6,30,True
250200042_,2024-07-01,,blank,,blank,шт,True,,,4.0,6.0,1.0,2.0,,4.0,6,6,3.6666666666666665,3.0,3.3333333333333335,6.0,1.9663841605003498,0.0,0.0,7,31,True
250200042_,2024-08-01,,blank,,blank,шт,True,,,,4.0,6.0,2.0,,,7,6,5.0,2.0,3.6,5.0,2.073644135332772,0.16666666666666663,0.0,8,31,True
250200042_,2024-09-01,5.0,observed,,blank,шт,True,5.0,,,,4.0,5.0,,,8,6,4.0,1.0,4.0,4.0,2.1602468994692865,0.33333333333333337,0.0,9,30,True
250200042_,2024-10-01,9.0,observed,10.0,observed,шт,True,9.0,10.0,5.0,,,1.0,,,9,7,5.0,1.0,4.0,4.0,2.1602468994692865,0.33333333333333337,0.0,10,31,True
250200042_,2024-11-01,4.0,observed,5.0,observed,шт,True,4.0,5.0,9.0,5.0,,6.0,,10.0,10,8,7.0,2.0,6.0,4.0,2.1602468994692865,0.33333333333333337,0.0,11,30,True
250200042_,2024-12-01,4.0,observed,6.0,observed,шт,True,4.0,6.0,4.0,9.0,5.0,4.0,,5.0,11,9,6.0,3.0,5.5,4.0,2.380476142847616,0.33333333333333337,0.0,12,31,True
250200042_,2025-01-01,2.0,observed,2.0,observed,шт,True,2.0,2.0,4.0,4.0,9.0,,2.0,6.0,12,10,5.666666666666667,3.0,5.5,4.0,2.380476142847616,0.33333333333333337,0.0,1,31,True
250200042_,2025-02-01,,blank,,blank,шт,True,,,2.0,4.0,4.0,,2.0,2.0,13,11,3.3333333333333335,3.0,4.8,5.0,2.588435821108957,0.16666666666666663,0.0,2,28,True
250200042_,2025-03-01,2.0,observed,,blank,шт,True,2.0,,,2.0,4.0,5.0,5.0,,14,11,3.0,2.0,4.8,5.0,2.588435821108957,0.16666666666666663,0.0,3,31,True
250200042_,2025-04-01,4.0,observed,8.0,observed,шт,True,4.0,8.0,2.0,,2.0,9.0,1.0,,15,12,2.0,2.0,4.2,5.0,2.8635642126552705,0.16666666666666663,0.0,4,30,True
250200042_,2025-05-01,8.0,observed,9.0,observed,шт,True,8.0,9.0,4.0,2.0,,4.0,6.0,8.0,16,13,3.0,2.0,3.2,5.0,1.0954451150103321,0.16666666666666663,0.0,5,31,True
250200042_,2025-06-01,3.0,observed,6.0,observed,шт,True,3.0,6.0,8.0,4.0,2.0,4.0,4.0,9.0,17,14,4.666666666666667,3.0,4.0,5.0,2.449489742783178,0.16666666666666663,0.0,6,30,True
250200042_,2025-07-01,4.0,observed,3.0,observed,шт,True,4.0,3.0,3.0,8.0,4.0,2.0,,6.0,18,15,5.0,3.0,3.8,5.0,2.4899799195977463,0.16666666666666663,0.0,7,31,True
250200042_,2025-08-01,8.0,observed,10.0,observed,шт,True,8.0,10.0,4.0,3.0,8.0,,,3.0,19,16,5.0,3.0,4.2,5.0,2.280350850198276,0.16666666666666663,0.0,8,31,True
250200042_,2025-09-01,1.0,observed,2.0,observed,шт,True,1.0,2.0,8.0,4.0,3.0,2.0,5.0,10.0,20,17,5.0,3.0,4.833333333333333,6.0,2.5625508125043424,0.0,0.0,9,30,True
250200042_,2025-10-01,10.0,observed,15.0,observed,шт,True,10.0,15.0,1.0,8.0,4.0,4.0,9.0,2.0,21,18,4.333333333333333,3.0,4.666666666666667,6.0,2.804757862395017,0.0,0.0,10,31,True
250200042_,2025-11-01,5.0,observed,6.0,observed,шт,True,5.0,6.0,10.0,1.0,8.0,8.0,4.0,15.0,22,19,6.333333333333333,3.0,5.666666666666667,6.0,3.5023801430836525,0.0,0.0,11,30,True
250200042_,2025-12-01,2.0,observed,3.0,observed,шт,True,2.0,3.0,5.0,10.0,1.0,3.0,4.0,6.0,23,20,5.333333333333333,3.0,5.166666666666667,6.0,3.311595788538611,0.0,0.0,12,31,True
250200042_,2026-01-01,3.0,observed,8.0,observed,шт,True,3.0,8.0,2.0,5.0,10.0,4.0,2.0,3.0,24,21,5.666666666666667,3.0,5.0,6.0,3.4641016151377544,0.0,0.0,1,31,True
250200042_,2026-02-01,,blank,7.0,observed,шт,True,,7.0,3.0,2.0,5.0,8.0,,8.0,25,22,3.3333333333333335,3.0,4.833333333333333,6.0,3.5449494589721118,0.0,0.0,2,28,True
250200042_,2026-03-01,7.0,observed,12.0,observed,шт,True,7.0,12.0,,3.0,2.0,1.0,2.0,7.0,26,22,2.5,2.0,4.2,5.0,3.5637059362410923,0.16666666666666663,0.0,3,31,True
250200042_,2026-04-01,9.0,observed,7.0,observed,шт,True,9.0,7.0,7.0,,3.0,10.0,4.0,12.0,27,23,5.0,2.0,5.4,5.0,3.2093613071762417,0.16666666666666663,0.0,4,30,True
250200042_,2026-05-01,3.0,observed,6.0,observed,шт,True,3.0,6.0,9.0,7.0,,5.0,8.0,7.0,28,24,8.0,2.0,5.2,5.0,2.86356421265527,0.16666666666666663,0.0,5,31,True
250200042_,2026-06-01,3.0,observed,2.0,observed,шт,True,3.0,2.0,3.0,9.0,7.0,2.0,3.0,6.0,29,25,6.333333333333333,3.0,4.8,5.0,3.03315017762062,0.16666666666666663,0.0,6,30,True
250200042_,2026-07-01,2.0,observed,11.0,observed,шт,True,2.0,11.0,3.0,3.0,9.0,3.0,4.0,2.0,30,26,5.0,3.0,5.0,5.0,2.8284271247461894,0.16666666666666663,0.0,7,31,True
250200042_,2026-08-01,5.0,observed,14.0,observed,шт,True,5.0,14.0,2.0,3.0,3.0,,8.0,11.0,31,27,2.6666666666666665,3.0,4.8,5.0,3.03315017762062,0.16666666666666663,0.0,8,31,True
250200042_,2026-09-01,1.0,observed,15.0,observed,шт,False,,,5.0,2.0,3.0,7.0,1.0,14.0,32,28,3.3333333333333335,3.0,4.833333333333333,6.0,2.7141603981096374,0.0,0.0,9,30,True
250200044_,2024-01-01,,blank,14.0,observed,шт,True,,14.0,,,,,,,0,0,,0.0,,0.0,,,,1,31,False
250200044_,2024-02-01,1.0,observed,14.0,observed,шт,True,1.0,14.0,,,,,,14.0,1,0,,0.0,,0.0,,1.0,,2,29,False
250200044_,2024-03-01,,blank,13.0,observed,шт,True,,13.0,1.0,,,,,14.0,2,1,1.0,1.0,1.0,1.0,,0.5,0.0,3,31,False
250200044_,2024-04-01,,blank,13.0,observed,шт,True,,13.0,,1.0,,,,13.0,3,1,1.0,1.0,1.0,1.0,,0.6666666666666667,0.0,4,30,False
250200044_,2024-05-01,2.0,observed,30.0,observed,шт,True,2.0,30.0,,,1.0,,,13.0,4,1,1.0,1.0,1.0,1.0,,0.75,0.0,5,31,False
250200044_,2024-06-01,1.0,observed,28.0,observed,шт,True,1.0,28.0,2.0,,,,,30.0,5,2,2.0,1.0,1.5,2.0,0.7071067811865476,0.6,0.0,6,30,False
250200044_,2024-07-01,6.0,observed,16.0,observed,шт,True,6.0,16.0,1.0,2.0,,,,28.0,6,3,1.5,2.0,1.3333333333333333,3.0,0.5773502691896257,0.5,0.0,7,31,True
250200044_,2024-08-01,3.0,observed,4.0,observed,шт,True,3.0,4.0,6.0,1.0,2.0,1.0,,16.0,7,4,3.0,3.0,2.5,4.0,2.380476142847617,0.33333333333333337,0.0,8,31,True
250200044_,2024-09-01,8.0,observed,1.0,observed,шт,True,8.0,1.0,3.0,6.0,1.0,,,4.0,8,5,3.3333333333333335,3.0,3.0,4.0,2.160246899469287,0.33333333333333337,0.0,9,30,True
250200044_,2024-10-01,,blank,,blank,шт,True,,,8.0,3.0,6.0,,,1.0,9,6,5.666666666666667,3.0,4.0,5.0,2.9154759474226504,0.16666666666666663,0.0,10,31,True
250200044_,2024-11-01,,blank,1.0,observed,шт,True,,1.0,,8.0,3.0,2.0,,,10,6,5.5,2.0,4.0,5.0,2.9154759474226504,0.16666666666666663,0.0,11,30,True
250200044_,2024-12-01,1.0,observed,13.0,observed,шт,True,1.0,13.0,,,8.0,1.0,,1.0,11,6,8.0,1.0,4.5,4.0,3.1091263510296048,0.33333333333333337,0.0,12,31,True
250200044_,2025-01-01,5.0,observed,22.0,observed,шт,True,5.0,22.0,1.0,,,6.0,,13.0,12,7,1.0,1.0,4.5,4.0,3.1091263510296048,0.33333333333333337,0.0,1,31,True
250200044_,2025-02-01,6.0,observed,17.0,observed,шт,True,6.0,17.0,5.0,1.0,,3.0,1.0,22.0,13,8,3.0,2.0,4.25,4.0,2.9860788111948193,0.33333333333333337,0.0,2,28,True
250200044_,2025-03-01,4.0,observed,11.0,observed,шт,True,4.0,11.0,6.0,5.0,1.0,8.0,,17.0,14,9,4.0,3.0,5.0,4.0,2.943920288775949,0.33333333333333337,0.0,3,31,True
250200044_,2025-04-01,5.0,observed,6.0,observed,шт,True,5.0,6.0,4.0,6.0,5.0,,,11.0,15,10,5.0,3.0,4.0,4.0,2.1602468994692865,0.33333333333333337,0.0,4,30,True
250200044_,2025-05-01,,blank,1.0,observed,шт,True,,1.0,5.0,4.0,6.0,,2.0,6.0,16,11,5.0,3.0,4.2,5.0,1.9235384061671343,0.16666666666666663,0.0,5,31,True
250200044_,2025-06-01,2.0,observed,11.0,observed,шт,True,2.0,11.0,,5.0,4.0,1.0,1.0,1.0,17,11,4.5,2.0,4.2,5.0,1.9235384061671343,0.16666666666666663,0.0,6,30,True
250200044_,2025-07-01,1.0,observed,9.0,observed,шт,True,1.0,9.0,2.0,,5.0,5.0,6.0,11.0,18,12,3.5,2.0,4.4,5.0,1.51657508881031,0.16666666666666663,0.0,7,31,True
250200044_,2025-08-01,1.0,observed,2.0,observed,шт,True,1.0,2.0,1.0,2.0,,6.0,3.0,9.0,19,13,1.5,2.0,3.6,5.0,2.073644135332772,0.16666666666666663,0.0,8,31,True
250200044_,2025-09-01,,blank,4.0,observed,шт,True,,4.0,1.0,1.0,2.0,4.0,8.0,2.0,20,14,1.3333333333333333,3.0,2.6,5.0,1.816590212458495,0.16666666666666663,0.0,9,30,True
250200044_,2025-10-01,1.0,observed,9.0,observed,шт,True,1.0,9.0,,1.0,1.0,5.0,,4.0,21,14,1.0,2.0,2.25,4.0,1.8929694486000912,0.33333333333333337,0.0,10,31,True
250200044_,2025-11-01,,blank,8.0,observed,шт,True,,8.0,1.0,,1.0,,,9.0,22,15,1.0,2.0,1.25,4.0,0.5000000000000003,0.33333333333333337,0.0,11,30,True
250200044_,2025-12-01,2.0,observed,8.0,observed,шт,True,2.0,8.0,,1.0,,2.0,1.0,8.0,23,15,1.0,1.0,1.25,4.0,0.5000000000000003,0.33333333333333337,0.0,12,31,True
250200044_,2026-01-01,,blank,8.0,observed,шт,True,,8.0,2.0,,1.0,1.0,5.0,8.0,24,16,1.5,2.0,1.25,4.0,0.5000000000000003,0.33333333333333337,0.0,1,31,True
250200044_,2026-02-01,,blank,8.0,observed,шт,True,,8.0,,2.0,,1.0,6.0,8.0,25,16,2.0,1.0,1.3333333333333333,3.0,0.5773502691896263,0.5,0.0,2,28,True
250200044_,2026-03-01,,blank,8.0,observed,шт,True,,8.0,,,2.0,,4.0,8.0,26,16,2.0,1.0,1.5,2.0,0.7071067811865483,0.6666666666666667,0.0,3,31,True
250200044_,2026-04-01,1.0,observed,8.0,observed,шт,True,1.0,8.0,,,,1.0,5.0,8.0,27,16,,0.0,1.5,2.0,0.7071067811865483,0.6666666666666667,0.0,4,30,True
250200044_,2026-05-01,,blank,7.0,observed,шт,True,,7.0,1.0,,,,,8.0,28,17,1.0,1.0,1.5,2.0,0.7071067811865483,0.6666666666666667,0.0,5,31,True
250200044_,2026-06-01,,blank,7.0,observed,шт,True,,7.0,,1.0,,2.0,2.0,7.0,29,17,1.0,1.0,1.5,2.0,0.7071067811865483,0.6666666666666667,0.0,6,30,True
250200044_,2026-07-01,,blank,7.0,observed,шт,True,,7.0,,,1.0,,1.0,7.0,30,17,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,7,31,True
250200044_,2026-08-01,5.0,observed,7.0,observed,шт,True,5.0,7.0,,,,,1.0,7.0,31,17,,0.0,1.0,1.0,,0.8333333333333334,0.0,8,31,True
250200044_,2026-09-01,,blank,2.0,observed,шт,False,,,5.0,,,,,7.0,32,18,5.0,1.0,3.0,2.0,2.8284271247461903,0.6666666666666667,0.0,9,30,True
250200047_,2024-01-01,5.0,observed,9.0,observed,шт,True,5.0,9.0,,,,,,,0,0,,0.0,,0.0,,,,1,31,False
250200047_,2024-02-01,7.0,observed,8.0,observed,шт,True,7.0,8.0,5.0,,,,,9.0,1,1,5.0,1.0,5.0,1.0,,0.0,0.0,2,29,False
250200047_,2024-03-01,3.0,observed,2.0,observed,шт,True,3.0,2.0,7.0,5.0,,,,8.0,2,2,6.0,2.0,6.0,2.0,1.4142135623730951,0.0,0.0,3,31,False
250200047_,2024-04-01,3.0,observed,4.0,observed,шт,True,3.0,4.0,3.0,7.0,5.0,,,2.0,3,3,5.0,3.0,5.0,3.0,2.0,0.0,0.0,4,30,True
250200047_,2024-05-01,4.0,observed,9.0,observed,шт,True,4.0,9.0,3.0,3.0,7.0,,,4.0,4,4,4.333333333333333,3.0,4.5,4.0,1.9148542155126762,0.0,0.0,5,31,True
250200047_,2024-06-01,,blank,5.0,observed,шт,True,,5.0,4.0,3.0,3.0,,,9.0,5,5,3.3333333333333335,3.0,4.4,5.0,1.6733200530681511,0.0,0.0,6,30,True
250200047_,2024-07-01,2.0,observed,3.0,observed,шт,True,2.0,3.0,,4.0,3.0,5.0,,5.0,6,5,3.5,2.0,4.4,5.0,1.6733200530681511,0.16666666666666663,0.0,7,31,True
250200047_,2024-08-01,10.0,observed,4.0,observed,шт,True,10.0,4.0,2.0,,4.0,7.0,,3.0,7,6,3.0,2.0,3.8,5.0,1.9235384061671346,0.16666666666666663,0.0,8,31,True
250200047_,2024-09-01,,blank,2.0,observed,шт,True,,2.0,10.0,2.0,,3.0,,4.0,8,7,6.0,2.0,4.4,5.0,3.209361307176242,0.16666666666666663,0.0,9,30,True
250200047_,2024-10-01,,blank,1.0,observed,шт,True,,1.0,,10.0,2.0,3.0,,2.0,9,7,6.0,2.0,4.75,4.0,3.5939764421413036,0.33333333333333337,0.0,10,31,True
250200047_,2024-11-01,1.0,observed,2.0,observed,шт,True,1.0,2.0,,,10.0,4.0,,1.0,10,7,10.0,1.0,5.333333333333333,3.0,4.163331998932265,0.5,0.0,11,30,True
250200047_,2024-12-01,,blank,1.0,observed,шт,True,,1.0,1.0,,,,,2.0,11,8,1.0,1.0,4.333333333333333,3.0,4.932882862316247,0.5,0.0,12,31,True
250200047_,2025-01-01,,blank,1.0,observed,шт,True,,1.0,,1.0,,2.0,5.0,1.0,12,8,1.0,1.0,4.333333333333333,3.0,4.932882862316247,0.5,0.0,1,31,True
250200047_,2025-02-01,,blank,1.0,observed,шт,True,,1.0,,,1.0,10.0,7.0,1.0,13,8,1.0,1.0,5.5,2.0,6.363961030678928,0.6666666666666667,0.0,2,28,True
250200047_,2025-03-01,,blank,2.0,observed,шт,True,,2.0,,,,,3.0,1.0,14,8,,0.0,1.0,1.0,,0.8333333333333334,0.0,3,31,True
250200047_,2025-04-01,2.0,observed,12.0,observed,шт,True,2.0,12.0,,,,,3.0,2.0,15,8,,0.0,1.0,1.0,,0.8333333333333334,0.0,4,30,True
250200047_,2025-05-01,2.0,observed,10.0,observed,шт,True,2.0,10.0,2.0,,,1.0,4.0,12.0,16,9,2.0,1.0,1.5,2.0,0.7071067811865425,0.6666666666666667,0.0,5,31,True
250200047_,2025-06-01,,blank,8.0,observed,шт,True,,8.0,2.0,2.0,,,,10.0,17,10,2.0,2.0,2.0,2.0,0.0,0.6666666666666667,0.0,6,30,True
250200047_,2025-07-01,1.0,observed,8.0,observed,шт,True,1.0,8.0,,2.0,2.0,,2.0,8.0,18,10,2.0,2.0,2.0,2.0,0.0,0.6666666666666667,0.0,7,31,True
250200047_,2025-08-01,2.0,observed,6.0,observed,шт,True,2.0,6.0,1.0,,2.0,,10.0,8.0,19,11,1.5,2.0,1.6666666666666667,3.0,0.5773502691896227,0.5,0.0,8,31,True
250200047_,2025-09-01,1.0,observed,4.0,observed,шт,True,1.0,4.0,2.0,1.0,,,,6.0,20,12,1.5,2.0,1.75,4.0,0.4999999999999976,0.33333333333333337,0.0,9,30,True
250200047_,2025-10-01,,blank,2.0,observed,шт,True,,2.0,1.0,2.0,1.0,2.0,,4.0,21,13,1.3333333333333333,3.0,1.6,5.0,0.5477225575051645,0.16666666666666663,0.0,10,31,True
250200047_,2025-11-01,,blank,3.0,observed,шт,True,,3.0,,1.0,2.0,2.0,1.0,2.0,22,13,1.5,2.0,1.5,4.0,0.5773502691896237,0.33333333333333337,0.0,11,30,True
250200047_,2025-12-01,3.0,observed,3.0,observed,шт,True,3.0,3.0,,,1.0,,,3.0,23,13,1.0,1.0,1.3333333333333333,3.0,0.5773502691896227,0.5,0.0,12,31,True
250200047_,2026-01-01,,blank,,blank,шт,True,,,3.0,,,1.0,,3.0,24,14,3.0,1.0,1.75,4.0,0.9574271077563369,0.33333333333333337,0.0,1,31,True
250200047_,2026-02-01,2.0,observed,,blank,шт,True,2.0,,,3.0,,2.0,,,25,14,3.0,1.0,2.0,3.0,0.9999999999999983,0.5,0.0,2,28,True
250200047_,2026-03-01,,blank,1.0,observed,шт,True,,1.0,2.0,,3.0,1.0,,,26,15,2.5,2.0,2.0,3.0,0.9999999999999983,0.5,0.0,3,31,True
250200047_,2026-04-01,,blank,,blank,шт,True,,,,2.0,,,2.0,1.0,27,15,2.0,1.0,2.5,2.0,0.7071067811865428,0.6666666666666667,0.0,4,30,True
250200047_,2026-05-01,,blank,4.0,observed,шт,True,,4.0,,,2.0,,2.0,,28,15,2.0,1.0,2.5,2.0,0.7071067811865428,0.6666666666666667,0.0,5,31,True
250200047_,2026-06-01,,blank,4.0,observed,шт,True,,4.0,,,,3.0,,4.0,29,15,,0.0,2.5,2.0,0.7071067811865428,0.6666666666666667,0.0,6,30,True
250200047_,2026-07-01,1.0,observed,4.0,observed,шт,True,1.0,4.0,,,,,1.0,4.0,30,15,,0.0,2.0,1.0,,0.8333333333333334,0.0,7,31,True
250200047_,2026-08-01,2.0,observed,3.0,observed,шт,True,2.0,3.0,1.0,,,2.0,2.0,4.0,31,16,1.0,1.0,1.5,2.0,0.7071067811865428,0.6666666666666667,0.0,8,31,True
250200047_,2026-09-01,,blank,1.0,observed,шт,False,,,2.0,1.0,,,1.0,3.0,32,17,1.5,2.0,1.5,2.0,0.7071067811865428,0.6666666666666667,0.0,9,30,True
250200050_,2024-01-01,,blank,,blank,шт,True,,,,,,,,,0,0,,0.0,,0.0,,,,1,31,False
250200050_,2024-02-01,,blank,5.0,observed,шт,True,,5.0,,,,,,,1,0,,0.0,,0.0,,1.0,,2,29,False
250200050_,2024-03-01,2.0,observed,5.0,observed,шт,True,2.0,5.0,,,,,,5.0,2,0,,0.0,,0.0,,1.0,,3,31,False
250200050_,2024-04-01,,blank,3.0,observed,шт,True,,3.0,2.0,,,,,5.0,3,1,2.0,1.0,2.0,1.0,,0.6666666666666667,0.0,4,30,False
250200050_,2024-05-01,1.0,observed,4.0,observed,шт,True,1.0,4.0,,2.0,,,,3.0,4,1,2.0,1.0,2.0,1.0,,0.75,0.0,5,31,False
250200050_,2024-06-01,2.0,observed,3.0,observed,шт,True,2.0,3.0,1.0,,2.0,,,4.0,5,2,1.5,2.0,1.5,2.0,0.7071067811865476,0.6,0.0,6,30,False
250200050_,2024-07-01,1.0,observed,1.0,observed,шт,True,1.0,1.0,2.0,1.0,,,,3.0,6,3,1.5,2.0,1.6666666666666667,3.0,0.5773502691896257,0.5,0.0,7,31,True
250200050_,2024-08-01,,blank,,blank,шт,True,,,1.0,2.0,1.0,,,1.0,7,4,1.3333333333333333,3.0,1.5,4.0,0.5773502691896257,0.33333333333333337,0.0,8,31,True
250200050_,2024-09-01,1.0,observed,,blank,шт,True,1.0,,,1.0,2.0,2.0,,,8,4,1.5,2.0,1.5,4.0,0.5773502691896257,0.33333333333333337,0.0,9,30,True
250200050_,2024-10-01,1.0,observed,1.0,observed,шт,True,1.0,1.0,1.0,,1.0,,,,9,5,1.0,2.0,1.25,4.0,0.5,0.33333333333333337,0.0,10,31,True
250200050_,2024-11-01,2.0,observed,3.0,observed,шт,True,2.0,3.0,1.0,1.0,,1.0,,1.0,10,6,1.0,2.0,1.2,5.0,0.4472135954999579,0.16666666666666663,0.0,11,30,True
250200050_,2024-12-01,1.0,observed,1.0,observed,шт,True,1.0,1.0,2.0,1.0,1.0,2.0,,3.0,11,7,1.3333333333333333,3.0,1.4,5.0,0.5477225575051662,0.16666666666666663,0.0,12,31,True
250200050_,2025-01-01,1.0,observed,,blank,шт,True,1.0,,1.0,2.0,1.0,1.0,,1.0,12,8,1.3333333333333333,3.0,1.2,5.0,0.4472135954999579,0.16666666666666663,0.0,1,31,True
250200050_,2025-02-01,,blank,,blank,шт,True,,,1.0,1.0,2.0,,,,13,9,1.3333333333333333,3.0,1.2,5.0,0.4472135954999579,0.16666666666666663,0.0,2,28,True
250200050_,2025-03-01,,blank,,blank,шт,True,,,,1.0,1.0,1.0,2.0,,14,9,1.0,2.0,1.2,5.0,0.4472135954999579,0.16666666666666663,0.0,3,31,True
250200050_,2025-04-01,,blank,3.0,observed,шт,True,,3.0,,,1.0,1.0,,,15,9,1.0,1.0,1.25,4.0,0.5,0.33333333333333337,0.0,4,30,True
250200050_,2025-05-01,2.0,observed,6.0,observed,шт,True,2.0,6.0,,,,2.0,1.0,3.0,16,9,,0.0,1.3333333333333333,3.0,0.5773502691896258,0.5,0.0,5,31,True
250200050_,2025-06-01,4.0,observed,4.0,observed,шт,True,4.0,4.0,2.0,,,1.0,2.0,6.0,17,10,2.0,1.0,1.3333333333333333,3.0,0.5773502691896258,0.5,0.0,6,30,True
250200050_,2025-07-01,6.0,observed,2.0,observed,шт,True,6.0,2.0,4.0,2.0,,1.0,1.0,4.0,18,11,3.0,2.0,2.3333333333333335,3.0,1.5275252316519465,0.5,0.0,7,31,True
250200050_,2025-08-01,5.0,observed,5.0,observed,шт,True,5.0,5.0,6.0,4.0,2.0,,,2.0,19,12,4.0,3.0,4.0,3.0,1.9999999999999998,0.5,0.0,8,31,True
250200050_,2025-09-01,,blank,1.0,observed,шт,True,,1.0,5.0,6.0,4.0,,1.0,5.0,20,13,5.0,3.0,4.25,4.0,1.707825127659933,0.33333333333333337,0.0,9,30,True
250200050_,2025-10-01,2.0,observed,7.0,observed,шт,True,2.0,7.0,,5.0,6.0,,1.0,1.0,21,13,5.5,2.0,4.25,4.0,1.707825127659933,0.33333333333333337,0.0,10,31,True
250200050_,2025-11-01,,blank,5.0,observed,шт,True,,5.0,2.0,,5.0,2.0,2.0,7.0,22,14,3.5,2.0,3.8,5.0,1.7888543819998317,0.16666666666666663,0.0,11,30,True
250200050_,2025-12-01,,blank,6.0,observed,шт,True,,6.0,,2.0,,4.0,1.0,5.0,23,14,2.0,1.0,4.25,4.0,1.707825127659933,0.33333333333333337,0.0,12,31,True
